	mean	total	bio	tech	p.value	FDR
Acin1	1.24704519758547	1.4342413765595	0.767500492336851	0.666740884222648	4.28300782675374e-152	2.31025485723727e-151
Celf1	1.7123255459159	1.43923844217149	0.766804084744975	0.672434357426517	2.23783367725687e-190	1.47934051811186e-189
Atp6ap2	2.89586292981487	1.2160553773369	0.766641791659666	0.449413585677236	0	0
Acly	1.26324937033567	1.46201319371332	0.766557193634943	0.695456000078372	4.96555705333358e-202	3.48442859364215e-201
Sucla2	1.67665796034659	1.43344598119505	0.766523542971266	0.666922438223783	3.74023076692454e-134	1.77795019879343e-133
Syngr3	1.24778179962592	1.44614983174155	0.765592119287139	0.680557712454407	7.43715518913865e-191	4.92868310785516e-190
Map2k1	1.48743501773544	1.45461882409065	0.765199326290281	0.689419497800374	1.34320651826321e-184	8.66347790806851e-184
Nrcam	1.72958885055876	1.4050886131504	0.764974830839706	0.640113782310693	7.48371788032598e-175	4.62178385973566e-174
Rac1	1.75192964545963	1.44790503558979	0.764287175350368	0.683617860239418	1.25903521353313e-241	1.03794589087696e-240
Lyz2	0.191332861523426	0.968974591664809	0.763760816217649	0.20521377544716	0	0
Gstm7	0.679853829088127	1.27050441294725	0.763598808064347	0.506905604882904	0	0
H2afz	2.37004117677494	1.32429123051371	0.763560446235996	0.560730784277711	2.51468715003683e-268	2.342478548015e-267
Ppib	2.1868993447272	1.35720709768355	0.763091042810845	0.594116054872703	1.76141262749731e-238	1.43647870697513e-237
AI593442	1.11688556612216	1.43503240641147	0.762786690263753	0.672245716147715	1.38384584122053e-244	1.16159844741691e-243
Sult4a1	1.37748385722966	1.45267294545214	0.761908978750511	0.690763966701628	1.17451072557498e-245	9.88228294873163e-245
Ndufa10	2.04443842313378	1.36332925726101	0.760957332895979	0.602371924365033	1.98566547948721e-192	1.32753060726902e-191
Arc	0.945043256681178	1.38380037300462	0.76003998179107	0.623760391213554	1.4366060477236e-266	1.32427368951758e-265
Pcp4l1	0.655295003583508	1.24305569203998	0.759591463876379	0.483464228163597	0	0
Smco3	0.447770513894458	1.10914536521292	0.759094924120874	0.35005044109205	0	0
Sirpa	1.49861593208766	1.44248625656927	0.758700786669458	0.68378546989981	9.49799398546821e-163	5.46791731881811e-162
Gnb4	0.724665476718006	1.2898635991401	0.758036109872528	0.531827489267569	1.81426964154745e-290	1.82979095977362e-289
Rps9	2.51035351988623	1.28639885888583	0.757801714280136	0.528597144605691	0	0
Capza2	2.17543258756704	1.35493930402764	0.75585322879193	0.599086075235714	2.23661462757433e-225	1.73088849004841e-224
Nckap1	1.50311658264405	1.42465450171285	0.755581820083991	0.669072681628862	6.49574022984126e-200	4.50456234239319e-199
Pdha1	2.11911269411665	1.36617321348402	0.755503998803564	0.610669214680461	2.81202325243967e-251	2.41779308819975e-250
Agrn	1.38072971380477	1.45312874860406	0.75549240517521	0.697636343428851	4.45711039791462e-247	3.76512271670972e-246
Brd9	2.02415874422747	1.36507114856419	0.75528603075152	0.609785117812671	3.18793416645962e-175	1.9722438195998e-174
Ndufb5	2.36668435645851	1.30900180433989	0.75515381352177	0.553847990818117	4.29308985749692e-222	3.26755261033302e-221
Zfp931	1.27323446875704	1.41857779569169	0.755150397483557	0.663427398208131	1.81669715363286e-176	1.13117117371154e-175
Rock2	1.74469851433385	1.4192719397042	0.755062998454205	0.664208941249991	5.25291404094802e-157	2.91340397148241e-156
Rpl8	2.85094032052365	1.21273757354825	0.754982283608434	0.457755289939811	0	0
Junb	0.972879744749061	1.35913371879673	0.754572380520814	0.604561338275913	2.88670321317129e-258	2.57377488165945e-257
Abhd4	0.610655797869759	1.21107239301198	0.754059963562027	0.45701242944995	4.94949374798787e-272	4.67207550410599e-271
Ddx17	1.75047747129518	1.43119825559028	0.753343471459972	0.677854784130309	9.57026020557893e-234	7.67501593206292e-233
Fibcd1	0.710294614393372	1.26366611723897	0.753219316909124	0.51044680032985	2.09206020724032e-317	2.27193028973749e-316
Msi2	0.744358771060556	1.29072799869241	0.753170624790145	0.537557373902263	6.31999094760108e-220	4.77940869237687e-219
Erh	2.26097810876309	1.32985608095685	0.752613629496889	0.577242451459964	1.68614190657058e-266	1.55160152894309e-265
Minos1	2.48033338766712	1.28736709992459	0.752578719760551	0.53478838016404	2.17415704537289e-299	2.25491752213161e-298
Galnt6	0.455561206514038	1.11930405536407	0.752180342897235	0.367123712466833	0	0
Hspa12a	1.42390808740672	1.41155124091274	0.751721956469921	0.659829284442816	5.77221816270199e-158	3.23012841277786e-157
Rbm25	2.54889780848048	1.26942603288283	0.750571678598495	0.518854354284335	2.76315755407605e-243	2.30661696685656e-242
Ids	1.35033789738363	1.44251681469436	0.748903223656326	0.69361359103803	4.77125121962872e-203	3.36365285317347e-202
Abca2	1.28579213120117	1.44338689201978	0.748177713271272	0.69520917874851	2.55671504191399e-228	2.01685848287788e-227
Kmt2a	1.37661608197121	1.43618156999561	0.747536913245077	0.688644656750535	1.97252190535726e-154	1.07934282701601e-153
Rcan2	0.761916684106144	1.29961002780225	0.747256382392592	0.552353645409658	9.3320829174528e-214	6.90470012232735e-213
Tmsb10	1.35040554311058	1.43687806708672	0.74716687761728	0.689711189469443	9.82740955694321e-254	8.50479734087826e-253
Ablim1	0.838334355106717	1.33532907934322	0.746867647133475	0.588461432209745	0	0
Abi1	1.40169929560892	1.42784254443331	0.746015775440348	0.681826768992966	3.58738392428678e-197	2.46038419112364e-196
Ahcyl1	1.62610342872561	1.43603221045349	0.745783257144554	0.690248953308937	8.97623613889313e-194	6.04301176609493e-193
Clmn	0.825353045445458	1.32345827681662	0.745772482128697	0.577685794687928	7.74877264954401e-290	7.79284149873573e-289
Nkain4	0.624751031127786	1.19143232305018	0.745496489354003	0.445935833696175	0	0
Gabra5	1.01762096731366	1.37594131694694	0.745461243282548	0.630480073664397	7.51233449520254e-264	6.83583782110626e-263
9630013A20Rik	0.199734453558936	0.963259553907576	0.74518684704875	0.218072706858826	0	0
Pafah1b1	2.13537218489932	1.35310139251053	0.745129090082474	0.607972302428052	2.09649326031038e-271	1.97196750814656e-270
Cct8	2.19689029378692	1.33358616885649	0.744996480904286	0.588589687952207	3.44952258088108e-209	2.49314949476487e-208
Dnm1l	1.84440508957143	1.40658587562373	0.744657924730031	0.661927950893698	3.35188821537978e-220	2.53843925518769e-219
Cisd1	2.41290074488185	1.28935618115009	0.744657755688873	0.544698425461214	0	0
Tmem63a	0.565656748404329	1.18866264039477	0.744272047838644	0.444390592556127	0	0
Pde2a	1.32403998938374	1.41915134325645	0.744243136047226	0.674908207209219	4.27628460378814e-128	1.95904057194267e-127
March6	1.75096130678296	1.41671341635535	0.743968587830281	0.672744828525064	1.15073049396179e-220	8.7208932435247e-220
Cxcl14	0.342968211439315	1.04855132905965	0.743912032502534	0.304639296557114	0	0
Pcbp4	1.51994643887886	1.41221593877236	0.743523884656556	0.668692054115805	2.00290606445486e-233	1.60504783563943e-232
Cpne8	1.01575764390832	1.35871763463421	0.743480820396776	0.615236814237439	1.76753250944392e-176	1.10120492807986e-175
Cspg5	0.849001189632465	1.33336042734109	0.741882182325978	0.591478245015116	3.16463231345007e-226	2.46163847842414e-225
H2afj	0.957179238357815	1.32468602766726	0.741670185525577	0.583015842141682	1.86575368430674e-101	6.89503538505556e-101
Mt3	0.845646927291418	1.27446125091114	0.74134577648935	0.533115474421786	3.64856347009209e-226	2.83598962766865e-225
Sox9	0.509853126426669	1.12276523820228	0.741148270425343	0.381616967776935	0	0
Tmed5	1.12719332514047	1.40089926853807	0.738900116958986	0.661999151579087	9.50417891607304e-230	7.54785466313884e-229
Psmc5	1.95744714458757	1.37754796445806	0.738840189100894	0.638707775357162	8.3985432062943e-152	4.52098140125736e-151
6330403A02Rik	1.08393416252984	1.38289414673034	0.738803771418286	0.644090375312057	1.7877910042933e-273	1.69361272817427e-272
Cstb	1.44466805075658	1.4342204721488	0.738568159141407	0.695652313007389	3.79520843576297e-197	2.60123782321997e-196
Atxn10	1.9631312185418	1.34776808201928	0.737871602537146	0.609896479482139	1.06073520311285e-157	5.92025276434891e-157
Ndufs6	2.34530363616952	1.2961410467178	0.736384384784749	0.559756661933053	3.00855522012544e-266	2.76131236034005e-265
Ywhae	2.75648515908445	1.21189079519333	0.736343846760851	0.475546948432474	4.3423531432086e-277	4.17322163491334e-276
Ifrd1	0.844656225301088	1.32834553087857	0.736117090322801	0.592228440555774	0	0
Wscd1	0.715735537389515	1.26360665659233	0.736010115147671	0.527596541444659	0	0
Clcn3	2.2534903215108	1.31823353273405	0.7354854958711	0.582748036862953	6.13416492975489e-248	5.20667919237595e-247
Dad1	2.29721637973858	1.30472319532558	0.735040095632724	0.56968309969286	1.15045455739589e-252	9.9400023240801e-252
Tmem258	1.92336806369782	1.37734025769969	0.734837079096015	0.642503178603673	1.85800717410118e-203	1.31073511417643e-202
Psmb5	2.27329127479246	1.30251136352027	0.734166919994828	0.56834444352544	1.17397727056088e-234	9.46496872389888e-234
Mrfap1	2.07738727709072	1.35294986568458	0.733836897021303	0.61911296866328	1.81938954434265e-256	1.6019687191266e-255
Ndufa7	2.49296538384344	1.26408861277395	0.733238356354731	0.530850256419215	4.68987283084169e-242	3.87837495987765e-241
Eif3m	1.65034779216918	1.40441499718092	0.731441688012093	0.672973309168824	5.17126758223892e-177	3.22747935573853e-176
Cbx5	1.58791646926777	1.40964495685192	0.731348209367342	0.678296747484578	2.11921113126676e-127	9.64600176007734e-127
BC031181	2.24419581352049	1.31232107194117	0.731097008175982	0.581224063765186	3.80633124591954e-165	2.23245851405231e-164
Tsc22d3	0.853178428039227	1.32593223475492	0.730637369056446	0.595294865698478	1.58527079856842e-229	1.25520322185156e-228
Uqcrc2	2.4828288178578	1.26057737856914	0.729785686042681	0.530791692526462	1.01631659010242e-212	7.46753394805173e-212
Rps14	2.3562481596612	1.29600434424847	0.729626672262046	0.566377671986429	2.17526645625954e-284	2.14693740473616e-283
Kif21a	2.07362082869037	1.33396144495566	0.729465453661406	0.604495991294252	1.0495438985513e-188	6.88236141139014e-188
Ryr3	0.867867027126397	1.28506421215136	0.728756634502353	0.556307577649007	7.0995186533797e-208	5.09992504484486e-207
Cox17	2.46877887225601	1.26278556540914	0.728510221151439	0.534275344257698	3.36884545901553e-233	2.69558448869946e-232
Nars	2.00298843368564	1.34544971924301	0.727074667106705	0.618375052136303	5.88237987261377e-196	4.00077246464309e-195
Dnm3	1.15447491244069	1.39875384734108	0.727029465598162	0.671724381742915	3.64929795203418e-240	3.00380537401728e-239
Fam126b	1.44226364814853	1.41826736780228	0.725663569018013	0.692603798784271	2.81145751270462e-185	1.81666042690597e-184
Actr3	1.35821390274168	1.41835962090764	0.725550544555307	0.692809076352335	7.06191771638972e-205	5.01183591778562e-204
Rab10	1.48013996705494	1.42114121722475	0.725478360782691	0.695662856442064	1.10269489175291e-173	6.7666817822431e-173
1810022K09Rik	1.84175872896824	1.35609253530103	0.725438233594628	0.630654301706407	1.17016079668976e-212	8.58603461471529e-212
Eif2s2	2.89940229927402	1.16907854927474	0.725392114914981	0.443686434359757	0	0
Hepacam	0.640493893241893	1.19674954531026	0.72524599539561	0.471503549914652	4.22347017110538e-290	4.2555573139058e-289
Metap2	2.28853012078621	1.29544482872795	0.725028706213485	0.570416122514467	4.669486936681e-197	3.19633912246358e-196
Rn4.5s	0.52320363706571	1.09353301604222	0.724746796639652	0.36878621940257	0	0
Grm3	0.667853003374449	1.22593607941185	0.724496063163406	0.501440016248443	5.01176051680498e-296	5.14760688124887e-295
Adcy1	1.20137127042563	1.40421639975031	0.724414108753333	0.679802290996973	8.09288035729179e-267	7.47956973788031e-266
Nrp1	1.15876613911953	1.38218287018642	0.724292295548201	0.657890574638223	1.05578227663117e-207	7.57393506089026e-207
Brk1	2.74150079840894	1.20387413272759	0.724271070080405	0.479603062647189	0	0
Cpd	1.21227072480812	1.41500010821887	0.724176367978375	0.690823740240495	2.90236067347336e-243	2.42091562465034e-242
Mast3	1.32989368812533	1.41309977620917	0.723187462792532	0.689912313416635	9.48110664904324e-179	5.95233973647034e-178
Acat2	1.01121105051094	1.37394900722263	0.722892516824796	0.651056490397835	6.87182106466314e-251	5.88933937771211e-250
Nkain1	0.654701304800139	1.21661949172124	0.722890236902631	0.493729254818614	0	0
Psma7	2.53177164792374	1.24601856774959	0.722291543210537	0.523727024539052	5.05451926441151e-311	5.37359212378821e-310
Fam107a	0.397460144296031	1.04351611699829	0.722041330386738	0.321474786611551	0	0
Atl1	1.50371834770998	1.38996534412093	0.721555575920673	0.668409768200261	4.79790223968018e-136	2.31284610463456e-135
Dynll2	1.46183252169246	1.41176754971714	0.721227841984054	0.690539707733082	6.95910037004203e-255	6.06207347505303e-254
Zfr	2.19416665942401	1.30915377472786	0.721179623399144	0.587974151328717	1.31375876259082e-187	8.57255871530665e-187
Ndufb3	2.04569371539476	1.33595342086591	0.720981814000575	0.614971606865332	1.12668141965557e-160	6.40626466374361e-160
Ran	2.33780733149306	1.28050550102021	0.720215301260333	0.560290199759875	1.80552007495803e-174	1.11310679810021e-173
6330403K07Rik	1.11213917540375	1.37651379449751	0.719669064590545	0.65684472990696	1.42124644051794e-190	9.40113761464797e-190
Apbb1	2.13560788871515	1.31623753930641	0.719256821438771	0.596980717867638	4.53888468800598e-213	3.34892674128953e-212
Tjap1	0.542596829604313	1.13348496095676	0.719021669621332	0.414463291335423	0	0
Appl2	0.596156564931441	1.1695450006191	0.718572326524327	0.450972674094769	0	0
Dnaja1	2.99496425054975	1.14867600564623	0.717648000567719	0.431028005078506	3.40347155271013e-299	3.52300811456142e-298
Bod1l	1.60519213210495	1.37746474045112	0.71755091377142	0.659913826679698	1.6913513874031e-143	8.59858084348199e-143
Etv1	1.21131813477835	1.38236830586217	0.717458797134208	0.664909508727957	1.7315041826876e-148	9.09018277007197e-148
Ncor1	2.03217487426484	1.33968587551394	0.717309419529968	0.622376455983976	8.44509163116697e-212	6.17521862210072e-211
Map7d1	1.34157653990819	1.40969853656717	0.716591590506667	0.693106946060502	2.96922964779397e-161	1.69282786475519e-160
Ankrd11	1.66602046745134	1.37877179533693	0.716414839480009	0.662356955856921	2.26572708863211e-170	1.36976435386819e-169
Mrps33	2.24255955293174	1.29591718487557	0.715861829404532	0.580055355471042	4.35659352534296e-267	4.04051200208819e-266
Atp1a1	1.49234228128485	1.41288159708566	0.71553440225053	0.697347194835135	8.26196929740533e-272	7.79195504404183e-271
Ndufv3	2.39552944711049	1.26419572560873	0.714819904623989	0.549375820984736	6.40201052014466e-276	6.13044509194358e-275
Srsf11	2.05442333020355	1.32875532715001	0.713698858825287	0.61505646832472	4.11679877650676e-264	3.74929055954822e-263
Fut9	1.12546022316349	1.38861493228684	0.712175168540541	0.676439763746301	8.25777654704042e-240	6.77610279691406e-239
Neat1	0.442273757399883	1.05951378030398	0.711185613362167	0.348328166941817	0	0
Cept1	1.19022198932223	1.3975374378123	0.710912373464757	0.686625064347544	3.6687051294569e-213	2.70876558270966e-212
Tmx2	1.96444175387134	1.34886883827522	0.710424537875712	0.638444300399508	1.01641560280956e-197	6.98909238224852e-197
Pcdh19	1.18551234185028	1.35149432315127	0.710191424180486	0.641302898970786	2.34088281192384e-198	1.6138249924959e-197
Gm12191	1.94173537376713	1.35453392652993	0.710053079677794	0.644480846852137	1.52038628855248e-240	1.25243000943648e-239
Echs1	1.40609409652243	1.38694459422938	0.709639916947104	0.677304677282277	8.19573374821813e-204	5.79325350223813e-203
Ier5	0.708706688333776	1.23248649060141	0.709103069298454	0.523383421302954	2.73563246370935e-272	2.58460021727126e-271
Usp34	1.71903478042245	1.36577190077542	0.708467992776925	0.657303907998493	4.21781465196854e-131	1.96880833512478e-130
Acot13	1.62154441667327	1.37674575173804	0.708336214003903	0.668409537734134	1.89295281099792e-149	1.00070898478764e-148
Snrpe	1.49028454333141	1.39367648933085	0.707790193459489	0.685886295871363	7.57435534223998e-200	5.24226419968468e-199
Tpm1	1.20422363499945	1.39472849624784	0.707779764067093	0.686948732180746	2.03490185879907e-285	2.01967340709618e-284
Map4	1.86419224954718	1.36114682250249	0.707630780087308	0.653516042415186	2.54948075751809e-245	2.14342241182781e-244
Clk1	1.47823350661896	1.40112713793793	0.707494356771064	0.693632781166866	4.52325095707763e-193	3.02595792273604e-192
Atp5a1	3.36164724836937	1.06634544501693	0.707396005834101	0.358949439182827	0	0
Crip2	1.12858717128544	1.37749378350597	0.706236557757963	0.671257225748011	1.62520565262134e-143	8.27023116273975e-143
Cfdp1	1.85496108334056	1.35138911143888	0.70614478350971	0.645244327929173	2.08548450716775e-207	1.49304929966598e-206
Vps28	1.87571582306078	1.34468054740557	0.706053432754877	0.638627114650689	9.16769114779228e-177	5.71835409042187e-176
Cadps	1.42179750828068	1.38923876032491	0.705597150761796	0.683641609563114	1.36222559674647e-208	9.81875922654891e-208
Tceal8	1.27693631992775	1.39082320445651	0.705365647135196	0.68545755732131	5.97433693730296e-142	3.00558155072472e-141
Pfdn1	1.81047863212624	1.35455751374266	0.705353314025572	0.649204199717084	3.31124729585643e-180	2.09245585521362e-179
Hsp90b1	3.66072170501557	1.01545124534574	0.705192329483748	0.310258915861991	0	0
Dhcr24	0.974934236387598	1.33990463444966	0.705184488817459	0.6347201456322	2.39456078479626e-210	1.73896577184725e-209
Ap1s1	1.40150631129897	1.36641416595454	0.704752451800826	0.661661714153711	1.272908086187e-118	5.42827765050002e-118
Jak1	1.77223778229286	1.34516844422008	0.704144828817596	0.641023615402481	1.35126521043256e-190	8.94380778708017e-190
Ola1	1.82517441836153	1.32639591663064	0.703814569149826	0.622581347480812	1.61993631665518e-170	9.80463452350909e-170
Txndc17	1.3309366833696	1.39673527604896	0.703764304403489	0.692970971645472	4.84995823133194e-166	2.86037002970716e-165
Matr3	2.75697842551854	1.17813596085278	0.702814897549591	0.47532106330319	7.49951683634331e-312	7.99697222448282e-311
Wbp2	1.57232264878493	1.38430731438529	0.702513617751992	0.681793696633302	2.96353882033579e-142	1.49444614466553e-141
Dynlt1b	0.8091619095624	1.27329030855309	0.702155725811526	0.571134582741567	4.07736247754133e-205	2.8956369402084e-204
Rgs10	0.41550258290909	1.03668326699486	0.701991246784952	0.33469202020991	0	0
Wipf3	1.0006022675995	1.31757861149952	0.701669304760959	0.615909306738558	1.18450350224483e-261	1.07049251778685e-260
Mbnl2	2.51392440581548	1.22803785734414	0.70123561500926	0.526802242334882	1.00207179635248e-243	8.38484365875381e-243
Snx6	1.07864033902757	1.35643414348961	0.698742538324173	0.657691605165436	2.915702764229e-189	1.91789251881399e-188
Mapt	2.66937112755036	1.19364747166498	0.698511302729955	0.495136168935025	9.73617824085895e-219	7.32630149897259e-218
Cat	0.825639871345418	1.28124448849701	0.698415978371764	0.582828510125243	4.71876185429239e-233	3.77287590610718e-232
Ppp1r16b	0.809165980262328	1.27269658741109	0.69733439149553	0.575362195915558	5.33890338448446e-203	3.76133897140638e-202
Serinc1	4.22673839466186	0.92537692268232	0.697246615782544	0.228130306899776	0	0
Adap1	1.35177382330499	1.39014788627777	0.697191883448391	0.69295600282938	2.95518200893009e-192	1.97446354626878e-191
Cend1	1.29529745864978	1.37852166653799	0.696561182801687	0.6819604837363	1.22801583945794e-149	6.51462402832439e-149
Vtn	0.206895555335892	0.910953414441949	0.695974551596099	0.21497886284585	0	0
Slc25a12	1.68403521050374	1.3471607955089	0.694820110024723	0.652340685484173	2.07461736381947e-176	1.29100822464074e-175
St6galnac5	0.994889861466401	1.25916413904536	0.694578523830287	0.564585615215079	1.16863437221579e-202	8.222288255444e-202
Enpp4	0.661848611214764	1.19207927663689	0.694409760851269	0.497669515785618	4.94065645841247e-324	5.43472210425371e-323
Pfdn5	2.33020992197857	1.25966104202628	0.694046303851277	0.565614738174998	3.32997679941967e-210	2.41662474978404e-209
Acp1	1.85039076403324	1.33325266648122	0.693918544968066	0.639334121513154	3.79503562858717e-173	2.32613102364586e-172
Tro	1.29534713143557	1.35851879200993	0.69390473805709	0.664614053952838	7.58083178605459e-116	3.16788598857972e-115
A230073K19Rik	0.972661577002916	1.32728245086297	0.693749058295608	0.633533392567362	8.98775506037862e-162	5.14347794987147e-161
Usp14	1.53165133970066	1.37098988987539	0.693395938775045	0.677593951100348	1.51790543293365e-169	9.1453586845122e-169
Zfp706	1.96685827789121	1.33171471737639	0.693289853444891	0.638424863931496	1.18621392831441e-202	8.34044385647178e-202
Psmd6	1.67745010350906	1.34336011183509	0.692598268086148	0.650761843748943	2.30904013401878e-139	1.14054542932678e-138
Vamp2	1.87941578200964	1.32562898139335	0.692437505488673	0.63319147590468	1.12705532413473e-210	8.20168517768827e-210
Zdhhc20	1.17653656834275	1.37706401230574	0.692222079224227	0.684841933081517	6.11830454170899e-298	6.31470925948758e-297
Acap2	1.27983477896255	1.37723780419547	0.691537499145334	0.68570030505014	5.83829791152507e-150	3.11121752090813e-149
Uba52	2.2380540883539	1.27735845154473	0.691255963931149	0.586102487613585	9.4591510344473e-224	7.26731299605256e-223
R3hdm1	1.71520256568343	1.35814390765333	0.690412555231875	0.667731352421451	1.66732676926276e-181	1.06120797971673e-180
Gtf2h5	2.09687139155061	1.29921313468795	0.689775623131097	0.609437511556853	1.02678373683075e-158	5.7671654037979e-158
Peg3	1.28735525766827	1.37201293080956	0.689766090857227	0.682246839952329	7.33305525064311e-164	4.24924719876152e-163
Ppp2r3a	0.893593618578999	1.28576551373201	0.689765775159428	0.595999738572587	3.45416673491462e-258	3.07455612898021e-257
Gabrb3	1.33238376899108	1.36955843658552	0.689041461195046	0.680516975390474	2.54871350668769e-207	1.82345585340232e-206
Chn2	0.667592594458989	1.1884345800235	0.688081225839328	0.500353354184171	2.66046604988357e-275	2.53844827241589e-274
Sept8	0.818809063538877	1.26791790202298	0.688004456243744	0.57991344577924	2.78337627957409e-227	2.17624335492123e-226
Hnrnpk	2.82396952638822	1.1483225059331	0.687696778597431	0.460625727335672	6.91691904177745e-323	7.65801751053932e-322
Cnbp	2.96120633640403	1.11727548502653	0.687643379587649	0.429632105438884	0	0
Rhoa	1.49315011797078	1.37646893430856	0.687471718451135	0.688997215857427	3.66602979760565e-176	2.27998687881571e-175
Kndc1	0.720470045850851	1.21325523722969	0.687333176552977	0.525922060676712	6.45486637503715e-212	4.72318153373408e-211
Serbp1	2.35650876979497	1.24190824550366	0.68668229372423	0.55522595177943	1.08020671851331e-150	5.78253949718781e-150
Kmt2c	1.34982350835857	1.37290095694219	0.686310622019884	0.686590334922306	2.17163204282758e-146	1.12559921711776e-145
Oxct1	2.44698062356528	1.22241167252131	0.685144766476847	0.537266906044459	2.58441452707645e-258	2.30619328278227e-257
Spock1	0.782121335686572	1.245271390834	0.684592976323274	0.560678414510726	3.96710479611542e-313	4.24304252890934e-312
Nptx1	0.892890904268512	1.28714950687668	0.684513955821757	0.602635551054927	9.41034612273766e-201	6.55142863269335e-200
Mrpl48	1.16172535953871	1.36725371612613	0.684464448746218	0.682789267379915	8.90469589628728e-181	5.63379984851568e-180
Araf	1.93791691304494	1.3115033428205	0.68386425868495	0.627639084135551	2.63706840172655e-117	1.11471297778162e-116
Ptms	1.26320444444847	1.30765675399813	0.682048791325253	0.625607962672874	1.09856481719361e-152	5.93169094678074e-152
Aimp1	1.77441019121386	1.30815091201868	0.681909996624721	0.626240915393962	8.76787843972128e-162	5.02035565274921e-161
Dynlrb1	2.51021761157728	1.20693907855997	0.680679341071799	0.52625973748817	7.82936188732406e-247	6.60330124201179e-246
Rab9	1.13214893588585	1.35645257371609	0.680435764328138	0.676016809387955	3.26402257413001e-181	2.0736073064495e-180
Timp3	0.529438337780363	1.09770510031797	0.679815593692647	0.417889506625327	0	0
Rpl4	3.41355920071977	1.02509044637612	0.679094684827247	0.345995761548875	0	0
Hspa5	2.59405457736381	1.1891401200536	0.67755954853872	0.511580571514879	7.66945808160718e-205	5.43936833194199e-204
Ndufs8	1.8965822600566	1.32101554853486	0.677552590349087	0.643462958185768	3.8443625879883e-177	2.40216060415523e-176
Hba-a2	0.15522541687849	0.87846570054311	0.67708662109371	0.201379079449399	0	0
Ap3d1	1.48958465811879	1.34634915152442	0.677012899574445	0.66933625194998	9.84689242360888e-148	5.14911427375506e-147
Hnrnpdl	1.91710875937188	1.30994023421738	0.676875190810634	0.633065043406745	2.58222348391486e-162	1.48254281192298e-161
Rab33a	0.884689273465676	1.26370979294668	0.67678347898728	0.586926313959404	2.62401993341974e-142	1.32449341073185e-141
Ramp1	1.14020325563334	1.3150428450444	0.676617128664729	0.638425716379676	7.62599469479435e-94	2.60166571420476e-93
Dos	1.35896447191724	1.36040405905764	0.675349114002213	0.685054945055431	3.33821602939892e-177	2.08712269133309e-176
Nudt3	2.00757276290198	1.31205547659491	0.675138233173152	0.636917243421761	6.27866491624763e-247	5.29965272564737e-246
Rrbp1	0.89949028901053	1.28576295878633	0.675089523667714	0.610673435118617	2.87047808696745e-222	2.19106276998019e-221
C1qa	0.201513255560421	0.879463423636974	0.6747843488371	0.204679074799874	0	0
Hhip	0.451304640014073	1.02376248202299	0.673862655859524	0.349899826163465	0	0
Syt7	1.27230776037918	1.35259437390501	0.673461075068005	0.679133298837004	2.36563436027261e-163	1.36706865808782e-162
Plekhh1	0.52869072031075	1.08155353078946	0.673407508938495	0.408146021850964	0	0
Klf6	1.20748967544885	1.36346433488787	0.673113628521734	0.690350706366134	1.63633881911567e-259	1.46511011568078e-258
Tceb1	1.66734550814314	1.35613428775293	0.67307804362105	0.68305624413188	1.06915531128641e-182	6.85008324441352e-182
Mrpl33	1.62547477672533	1.35161047087294	0.67269218665392	0.678918284219017	6.04818248713832e-112	2.43719013249288e-111
Eif3e	1.55846836979014	1.34845626566236	0.672112169281364	0.676344096380999	5.18558291514071e-139	2.55190328059568e-138
Unc80	1.48179929399109	1.34629204003225	0.672004113714501	0.674287926317752	5.38834697875918e-158	3.01690561713113e-157
Nav1	1.50873149945485	1.35498505023755	0.671786893777961	0.683198156459593	1.29848666841873e-175	8.05198337342062e-175
Rnf187	1.82347931477365	1.3296958918182	0.671235944280583	0.658459947537615	2.209098233895e-234	1.77834083927359e-233
Fbxl16	1.50294469971773	1.3416250780069	0.67122909935386	0.670395978653044	3.63688691290476e-159	2.0503384774665e-158
Vps35	2.22386378032901	1.25680745831221	0.670567093720207	0.586240364592004	3.55254304981906e-217	2.66001988416233e-216
Ttll7	1.61374935003006	1.34467617437124	0.67051084598498	0.674165328386261	4.54974028117999e-141	2.27809081563566e-140
Micall1	0.566529793034498	1.10014863494444	0.670373785463646	0.429774849480792	7.37463935123429e-279	7.13913535735363e-278
Idi1	0.920113530183097	1.2921321285742	0.669715331966289	0.622416796607908	8.76722254171472e-213	6.45077886044336e-212
Pafah1b2	1.78763448261844	1.32323038722506	0.669707070010049	0.653523317215007	2.37501820943181e-169	1.42851151939181e-168
Ube2w	1.50247591235062	1.35335917711027	0.669011223226602	0.684347953883673	5.23052409955903e-186	3.39424224442332e-185
Cdc42se2	1.63617841396168	1.35138550634776	0.668540403441661	0.682845102906104	1.99788517378187e-189	1.31498521673857e-188
Wbp5	2.01435717417146	1.28904361126669	0.667754918672447	0.621288692594246	9.61277245991501e-169	5.75248256061468e-168
Cdc40	1.41664473320882	1.33037504464456	0.667216169445502	0.66315887519906	8.78317619968501e-143	4.44818613263284e-142
Aamdc	1.07334354741451	1.32983848629171	0.666547064501995	0.663291421789711	2.88654963092609e-165	1.69486948445633e-164
Ech1	1.17759182515101	1.34783619547982	0.666413437935813	0.681422757544007	8.63291787172645e-175	5.32840364275844e-174
Dynlt3	1.70543366763472	1.32627404053758	0.665248198881918	0.661025841655664	1.18635761864548e-180	7.50134346473694e-180
A030009H04Rik	1.35348197828213	1.30977520893982	0.664500797124744	0.645274411815072	1.39531671239912e-98	5.01670969791755e-98
